year,gender,age,constituency_area,area,value,elderly
2015,None,75 - 79,Bukit Batok,Bukit Batok South,160,Y
2015,None,75 - 79,Bukit Batok,Bukit Batok West,240,Y
2015,None,75 - 79,Bukit Batok,Gombak,200,Y
2015,None,75 - 79,Bukit Batok,Guilin,200,Y
2015,None,75 - 79,Bukit Batok,Hillview,280,Y
2015,None,75 - 79,Bukit Batok,Hong Kah North,420,Y
2015,None,75 - 79,Bukit Merah,Alexandra Hill,550,Y
2015,None,75 - 79,Bukit Merah,Alexandra North,20,Y
2015,None,75 - 79,Bukit Merah,Bukit Ho Swee,630,Y
2015,None,75 - 79,Bukit Merah,Bukit Merah,40,Y
2015,None,75 - 79,Bukit Merah,Depot Road,110,Y
2015,None,75 - 79,Bukit Merah,Everton Park,330,Y
2015,None,75 - 79,Bukit Merah,Henderson Hill,570,Y
2015,None,75 - 79,Bukit Merah,Kampong Tiong Bahru,470,Y
2015,None,75 - 79,Bukit Merah,Maritime Square,40,Y
2015,None,75 - 79,Bukit Merah,Redhill,370,Y
2015,None,75 - 79,Bukit Merah,Telok Blangah Drive,590,Y
2015,None,75 - 79,Bukit Merah,Telok Blangah Rise,460,Y
